order_id,city,assigned_facility,assignment_distance_km,expected_breach_prob,after_coverage,assigned_month_orders,fixed_cost_per_order,variable_cost_per_order,cost_to_serve
ORD0121251,Hyderabad,HYD-02,6.56787283,0.99660658,0,5893,20.87222128,105.87330723,126.74552851
ORD0121252,Hyderabad,HYD-04,3.36076220,0.46617497,0,10069,10.37838912,67.51058463,77.88897375
ORD0121256,Hyderabad,HYD-06,1.40178579,0.02438048,1,5193,19.93067591,40.54391497,60.47459088
ORD0121257,Hyderabad,HYD-03,0.54476305,0.00525129,1,4263,24.23176167,33.97088004,58.20264171
ORD0121263,Hyderabad,CS-07,0.80679863,0.00842027,1,5582,24.43568613,35.90019858,60.33588471
ORD0121264,Hyderabad,HYD-03,3.50962606,0.53358613,0,4263,24.23176167,70.57496641,94.80672808
ORD0121265,Hyderabad,HYD-04,3.16927320,0.38157049,0,10069,10.37838912,63.63202711,74.01041623
ORD0121267,Hyderabad,HYD-06,0.57688032,0.00556459,1,5193,19.93067591,34.20509989,54.13577580
ORD0121268,Hyderabad,HYD-04,3.67964167,0.60896715,0,10069,10.37838912,74.02650620,84.40489531
ORD0121272,Hyderabad,HYD-05,0.78278739,0.00806426,1,3566,25.74312956,35.72143965,61.46456921
ORD0121273,Hyderabad,HYD-06,0.82597400,0.00871574,1,5193,19.93067591,36.04329011,55.97396602
ORD0121278,Hyderabad,HYD-03,3.04329468,0.32928394,0,4263,24.23176167,61.18158085,85.41334252
ORD0121281,Hyderabad,HYD-06,0.90333163,0.01001569,1,5193,19.93067591,36.62379204,56.55446795
ORD0121283,Hyderabad,HYD-05,0.90774655,0.01009541,1,3566,25.74312956,36.65708825,62.40021781
ORD0121286,Hyderabad,HYD-06,0.71612520,0.00715227,1,5193,19.93067591,35.22744439,55.15812030
ORD0121289,Hyderabad,HYD-02,3.32827663,0.45154277,0,5893,20.87222128,66.84421944,87.71644072
ORD0121290,Hyderabad,CS-07,1.16193300,0.01591567,1,5582,24.43568613,38.61100126,63.04668739
ORD0121293,Hyderabad,HYD-03,2.79816552,0.23937397,0,4263,24.23176167,56.76837775,81.00013942
ORD0121294,Hyderabad,HYD-02,6.35789033,0.99504104,0,5893,20.87222128,104.35646361,125.22868489
ORD0121295,Hyderabad,HYD-04,0.96711742,0.01123056,1,10069,10.37838912,37.10673874,47.48512786
ORD0121296,Hyderabad,HYD-04,0.78144735,0.00804484,1,10069,10.37838912,35.71147671,46.08986583
ORD0121297,Hyderabad,HYD-04,2.97913936,0.30410838,1,10069,10.37838912,59.97722703,70.35561615
ORD0121299,Hyderabad,HYD-05,0.36050185,0.00376481,1,3566,25.74312956,32.63645739,58.37958695
ORD0121301,Hyderabad,HYD-04,3.17870958,0.38561814,0,10069,10.37838912,63.81951122,74.19790033
ORD0121302,Hyderabad,HYD-05,1.38163008,0.02352572,1,3566,25.74312956,40.37718207,66.12031162
ORD0121304,Hyderabad,CS-07,3.23002576,0.40789449,0,5582,24.43568613,64.84701515,89.28270128
ORD0121306,Hyderabad,HYD-03,0.71911755,0.00719092,1,4263,24.23176167,35.24955040,59.48131207
ORD0121307,Hyderabad,HYD-04,3.70732858,0.62085989,0,10069,10.37838912,74.57709687,84.95548598
ORD0121309,Hyderabad,HYD-05,0.80229787,0.00835237,1,3566,25.74312956,35.86665632,61.60978587
ORD0121311,Hyderabad,HYD-04,2.93967002,0.28917151,1,10069,10.37838912,59.25283555,69.63122466
ORD0121316,Hyderabad,HYD-05,0.56427380,0.00543946,1,3566,25.74312956,34.11310032,59.85622988
ORD0121321,Hyderabad,HYD-05,3.39138649,0.48002277,0,3566,25.74312956,68.14038845,93.88351801
ORD0121322,Hyderabad,HYD-04,0.67361472,0.00662494,1,10069,10.37838912,34.91405139,45.29244051
ORD0121325,Hyderabad,HYD-04,4.01600136,0.74138191,0,10069,10.37838912,80.35346691,90.73185602
ORD0121326,Hyderabad,HYD-04,2.49553668,0.15379849,1,10069,10.37838912,52.08271140,62.46110051
ORD0121327,Hyderabad,HYD-04,4.25395082,0.81530072,0,10069,10.37838912,84.23667732,94.61506644
ORD0121330,Hyderabad,HYD-04,0.32463720,0.00352850,1,10069,10.37838912,32.37831546,42.75670457
ORD0121331,Hyderabad,HYD-04,2.58495093,0.17611297,1,10069,10.37838912,53.37804568,63.75643479
ORD0121332,Hyderabad,HYD-03,3.05869176,0.33548201,0,4263,24.23176167,61.47530256,85.70706424
ORD0121334,Hyderabad,HYD-06,3.63522861,0.58962199,0,5193,19.93067591,73.13526003,93.06593594
ORD0121342,Hyderabad,HYD-02,3.99603939,0.73437816,0,5893,20.87222128,80.00362040,100.87584168
ORD0121348,Hyderabad,HYD-04,3.25753832,0.42000187,0,10069,10.37838912,65.40282444,75.78121355
ORD0121349,Hyderabad,HYD-04,1.57553065,0.03311482,1,10069,10.37838912,42.02215910,52.40054822
ORD0121350,Hyderabad,HYD-03,0.31870568,0.00349087,1,4263,24.23176167,32.33566582,56.56742749
ORD0121353,Hyderabad,HYD-04,2.81797473,0.24597811,1,10069,10.37838912,57.10516655,67.48355567
ORD0121354,Hyderabad,HYD-04,3.44825555,0.50580343,0,10069,10.37838912,69.31189173,79.69028084
ORD0121356,Hyderabad,CS-07,1.37789674,0.02337063,1,5582,24.43568613,40.34639617,64.78208230
ORD0121361,Hyderabad,HYD-04,3.76016390,0.64314675,0,10069,10.37838912,75.61554965,85.99393876
ORD0121364,Hyderabad,HYD-02,3.01143267,0.31664647,0,5893,20.87222128,60.57942283,81.45164411
ORD0121365,Hyderabad,HYD-02,0.11015867,0.00239390,1,5893,20.87222128,30.84292780,51.71514908
ORD0121368,Hyderabad,CS-07,1.22337357,0.01775894,1,5582,24.43568613,39.09638314,63.53206928
ORD0121370,Hyderabad,HYD-04,2.20100776,0.09626601,1,10069,10.37838912,48.29503473,58.67342385
ORD0121371,Hyderabad,CS-07,3.50981934,0.53367339,0,5582,24.43568613,70.57893700,95.01462313
ORD0121373,Hyderabad,HYD-06,0.48975057,0.00475489,1,5193,19.93067591,33.57090079,53.50157670
ORD0121375,Hyderabad,HYD-02,0.93776993,0.01065449,1,5893,20.87222128,36.88402436,57.75624564
ORD0121376,Hyderabad,HYD-06,0.65638997,0.00642244,1,5193,19.93067591,34.78740307,54.71807898
ORD0121382,Hyderabad,HYD-06,1.02369216,0.01242932,1,5193,19.93067591,37.53872466,57.46940057
ORD0121385,Hyderabad,HYD-04,3.40656518,0.48689905,0,10069,10.37838912,68.45292777,78.83131688
ORD0121388,Hyderabad,HYD-02,4.21791013,0.80525164,0,5893,20.87222128,83.68292007,104.55514135
ORD0121392,Hyderabad,CS-07,1.30713630,0.02061323,1,5582,24.43568613,39.76835099,64.20403712
ORD0121393,Hyderabad,HYD-04,2.42360387,0.13757159,1,10069,10.37838912,51.09237467,61.47076378
ORD0121394,Hyderabad,CS-07,0.59329395,0.00573181,1,5582,24.43568613,34.32501182,58.76069795
ORD0121395,Hyderabad,HYD-04,2.93194720,0.28630028,1,10069,10.37838912,59.11263869,69.49102780
ORD0121398,Hyderabad,HYD-06,0.98181558,0.01153054,1,5193,19.93067591,37.21862530,57.14930121
ORD0121402,Hyderabad,HYD-04,1.03089922,0.01259083,1,10069,10.37838912,37.59401939,47.97240850
ORD0121403,Hyderabad,HYD-06,0.67347035,0.00662322,1,5193,19.93067591,34.91298906,54.84366497
ORD0121406,Hyderabad,HYD-02,3.45640633,0.50949913,0,5893,20.87222128,69.47981831,90.35203959
ORD0121407,Hyderabad,HYD-03,0.23711973,0.00301207,1,4263,24.23176167,31.75020009,55.98196176
ORD0121411,Hyderabad,HYD-04,4.33733151,0.83700208,0,10069,10.37838912,85.47138295,95.84977206
ORD0121412,Hyderabad,CS-07,0.82336704,0.00867497,1,5582,24.43568613,36.02381848,60.45950462
ORD0121413,Hyderabad,HYD-06,0.43410124,0.00430027,1,5193,19.93067591,33.16771672,53.09839263
ORD0121419,Hyderabad,HYD-03,3.10897097,0.35611143,0,4263,24.23176167,62.44613957,86.67790124
ORD0121430,Hyderabad,HYD-02,3.81467101,0.66550623,0,5893,20.87222128,76.66788396,97.54010524
ORD0121432,Hyderabad,HYD-05,1.29532367,0.02018502,1,3566,25.74312956,39.67281633,65.41594588
ORD0121439,Hyderabad,HYD-05,0.90580872,0.01006034,1,3566,25.74312956,36.64247134,62.38560089
ORD0121445,Hyderabad,HYD-04,0.87592116,0.00953447,1,10069,10.37838912,36.41748213,46.79587124
ORD0121448,Hyderabad,HYD-02,3.70914432,0.62163495,0,5893,20.87222128,74.61305888,95.48528016
ORD0121451,Hyderabad,HYD-02,0.18772532,0.00275462,1,5893,20.87222128,31.39671568,52.26893696
ORD0121452,Hyderabad,HYD-04,3.02778147,0.32309861,0,10069,10.37838912,60.88742852,71.26581764
ORD0121454,Hyderabad,HYD-03,3.02078241,0.32032796,0,4263,24.23176167,60.75531565,84.98707732
ORD0121455,Hyderabad,CS-07,3.01110370,0.31651735,0,5582,24.43568613,60.57324648,85.00893262
ORD0121459,Hyderabad,HYD-04,2.24066096,0.10270860,1,10069,10.37838912,48.76588475,59.14427387
ORD0121460,Hyderabad,CS-07,4.41045080,0.85430028,0,5582,24.43568613,86.50216398,110.93785012
ORD0121464,Hyderabad,HYD-04,3.28384821,0.43167097,0,10069,10.37838912,65.93706643,76.31545554
ORD0121471,Hyderabad,HYD-04,2.06941018,0.07740413,1,10069,10.37838912,46.80799512,57.18638424
ORD0121472,Hyderabad,HYD-04,3.59595342,0.57227857,0,10069,10.37838912,72.34003102,82.71842014
ORD0121473,Hyderabad,HYD-02,3.63888768,0.59122720,0,5893,20.87222128,73.20902979,94.08125107
ORD0121474,Hyderabad,HYD-02,3.24313771,0.41365165,0,5893,20.87222128,65.11151340,85.98373468
ORD0121484,Hyderabad,HYD-04,1.92014841,0.06014727,1,10069,10.37838912,45.24545688,55.62384600
ORD0121486,Hyderabad,HYD-03,3.17390398,0.38355480,0,4263,24.23176167,63.72397200,87.95573367
ORD0121491,Hyderabad,HYD-04,3.61890449,0.58243791,0,10069,10.37838912,72.80546872,83.18385784
ORD0121494,Hyderabad,HYD-02,0.91481202,0.01022431,1,5893,20.87222128,36.71041354,57.58263482
ORD0121496,Hyderabad,HYD-02,3.39274250,0.48063680,0,5893,20.87222128,68.16830141,89.04052269
ORD0121498,Hyderabad,CS-07,0.92567984,0.01042577,1,5582,24.43568613,36.79253188,61.22821801
ORD0121503,Hyderabad,HYD-04,3.33554321,0.45480944,0,10069,10.37838912,66.99308555,77.37147466
ORD0121504,Hyderabad,HYD-06,0.56181844,0.00541541,1,5193,19.93067591,34.09519146,54.02586737
ORD0121506,Hyderabad,HYD-04,3.45616057,0.50938772,0,10069,10.37838912,69.47475546,79.85314457
ORD0121508,Hyderabad,CS-07,4.11984978,0.77583458,0,5582,24.43568613,82.11398599,106.54967212
ORD0121510,Hyderabad,HYD-02,3.55200141,0.55265908,0,5893,20.87222128,71.44378229,92.31600357
ORD0121514,Hyderabad,HYD-04,2.17156857,0.09171890,1,10069,10.37838912,47.95254705,58.33093616
ORD0121517,Hyderabad,HYD-02,5.62712362,0.98158320,0,5893,20.87222128,98.83736130,119.70958258
ORD0121522,Hyderabad,HYD-04,0.91395841,0.01020865,1,10069,10.37838912,36.70396850,47.08235761
ORD0121524,Hyderabad,HYD-03,1.16995394,0.01614519,1,4263,24.23176167,38.67403317,62.90579484
ORD0121525,Hyderabad,HYD-04,1.93279517,0.06145736,1,10069,10.37838912,45.37328695,55.75167607
ORD0121531,Hyderabad,HYD-03,1.00120711,0.01193845,1,4263,24.23176167,37.36660345,61.59836512
ORD0121532,Hyderabad,HYD-04,3.31660920,0.44630656,0,10069,10.37838912,66.60546123,76.98385035
ORD0121537,Hyderabad,HYD-04,3.42114182,0.49350729,0,10069,10.37838912,68.75321141,79.13160053
ORD0121540,Hyderabad,HYD-04,1.10632028,0.01441034,1,10069,10.37838912,38.17655209,48.55494120
ORD0121544,Hyderabad,HYD-04,1.97281353,0.06578054,1,10069,10.37838912,45.78311091,56.16150002
ORD0121545,Hyderabad,HYD-04,3.08143661,0.34474213,0,10069,10.37838912,61.91232031,72.29070943
ORD0121549,Hyderabad,CS-07,0.94721301,0.01083659,1,5582,24.43568613,36.95558879,61.39127492
ORD0121550,Hyderabad,HYD-04,3.57990502,0.56513778,0,10069,10.37838912,72.01346865,82.39185777
ORD0121553,Hyderabad,CS-07,2.97848078,0.30385560,1,5582,24.43568613,59.96503360,84.40071973
ORD0121556,Hyderabad,HYD-04,3.13362173,0.36642999,0,10069,10.37838912,62.92825191,73.30664103
ORD0121557,Hyderabad,HYD-05,0.64458433,0.00628721,1,3566,25.74312956,34.70070673,60.44383628
ORD0121565,Hyderabad,HYD-02,2.63760769,0.19040465,1,5893,20.87222128,54.17539332,75.04761460
ORD0121567,Hyderabad,HYD-06,1.38443992,0.02364310,1,5193,19.93067591,40.40037236,60.33104827
ORD0121570,Hyderabad,HYD-04,2.33090789,0.11880791,1,10069,10.37838912,49.88059241,60.25898153
ORD0121571,Hyderabad,HYD-02,3.11076261,0.35685704,0,5893,20.87222128,62.48104933,83.35327061
ORD0121573,Hyderabad,HYD-02,5.94745351,0.98961563,0,5893,20.87222128,101.32064337,122.19286465
ORD0121576,Hyderabad,HYD-06,0.49852221,0.00483079,1,5193,19.93067591,33.63457928,53.56525519
ORD0121577,Hyderabad,HYD-04,1.15429743,0.01570017,1,10069,10.37838912,38.55108716,48.92947628
ORD0121578,Hyderabad,CS-07,3.57883677,0.56466146,0,5582,24.43568613,71.99170128,96.42738741
ORD0121587,Hyderabad,HYD-04,3.09226512,0.34919305,0,10069,10.37838912,62.12164733,72.50003644
ORD0121591,Hyderabad,HYD-04,3.89197334,0.69596658,0,10069,10.37838912,78.12281093,88.50120004
ORD0121592,Hyderabad,HYD-04,4.72955260,0.91274472,0,10069,10.37838912,90.48920971,100.86759882
ORD0121596,Hyderabad,CS-07,4.83867334,0.92727562,0,5582,24.43568613,91.68898210,116.12466824
ORD0121597,Hyderabad,HYD-05,1.19260272,0.01681098,1,3566,25.74312956,38.85254839,64.59567794
ORD0121601,Hyderabad,HYD-03,0.16127062,0.00262588,1,4263,24.23176167,31.20767069,55.43943236
ORD0121603,Hyderabad,CS-07,1.18404349,0.01655625,1,5582,24.43568613,38.78499203,63.22067816
ORD0121608,Hyderabad,HYD-04,3.76848225,0.64660258,0,10069,10.37838912,75.77745328,86.15584240
ORD0121611,Hyderabad,HYD-03,2.84135788,0.25393026,0,4263,24.23176167,57.50741308,81.73917475
ORD0121614,Hyderabad,HYD-02,4.08023470,0.76308885,0,5893,20.87222128,81.45430845,102.32652973
ORD0121616,Hyderabad,HYD-04,1.87840902,0.05600675,1,10069,10.37838912,44.82906581,55.20745492
ORD0121621,Hyderabad,HYD-04,1.18976162,0.01672600,1,10069,10.37838912,38.83011147,49.20850058
ORD0121622,Hyderabad,HYD-03,1.18824088,0.01668069,1,4263,24.23176167,38.81810691,63.04986858
ORD0121627,Hyderabad,HYD-02,3.57251590,0.56184067,0,5893,20.87222128,71.86283139,92.73505266
ORD0121628,Hyderabad,HYD-04,2.83595272,0.25207710,1,10069,10.37838912,57.41398202,67.79237113
ORD0121629,Hyderabad,HYD-04,1.04986598,0.01302585,1,10069,10.37838912,37.73983727,48.11822638
ORD0121631,Hyderabad,HYD-05,0.32660852,0.00354110,1,3566,25.74312956,32.39249262,58.13562218
ORD0121632,Hyderabad,HYD-06,0.44157176,0.00435869,1,5193,19.93067591,33.22176301,53.15243892
ORD0121633,Hyderabad,HYD-04,2.55441694,0.16821942,1,10069,10.37838912,52.92750105,63.30589017
ORD0121641,Hyderabad,HYD-04,0.62991548,0.00612312,1,10069,10.37838912,34.59310203,44.97149114
ORD0121644,Hyderabad,HYD-03,3.75740263,0.64199626,0,4263,24.23176167,75.56170636,99.79346803
ORD0121645,Hyderabad,CS-07,1.05189590,0.01307328,1,5582,24.43568613,37.75546958,62.19115571
ORD0121648,Hyderabad,HYD-05,3.69546468,0.61578068,0,3566,25.74312956,74.34167306,100.08480262
ORD0121654,Hyderabad,CS-07,0.71532442,0.00714196,1,5582,24.43568613,35.22152969,59.65721583
ORD0121656,Hyderabad,CS-07,1.19249962,0.01680789,1,5582,24.43568613,38.85173396,63.28742009
ORD0121658,Hyderabad,HYD-02,3.75079632,0.63923711,0,5893,20.87222128,75.43268763,96.30490891
ORD0121664,Hyderabad,HYD-04,1.96736793,0.06517605,1,10069,10.37838912,45.72685696,56.10524607
ORD0121667,Hyderabad,HYD-06,1.54719466,0.03150786,1,5193,19.93067591,41.77559847,61.70627438
ORD0121669,Hyderabad,HYD-05,0.49553649,0.00480482,1,3566,25.74312956,33.61290019,59.35602975
ORD0121672,Hyderabad,HYD-04,3.57435454,0.56266161,0,10069,10.37838912,71.90033020,82.27871931
ORD0121673,Hyderabad,HYD-04,2.34047953,0.12063785,1,10069,10.37838912,50.00249223,60.38088134
ORD0121675,Hyderabad,HYD-04,3.49353305,0.52631386,0,10069,10.37838912,70.24414709,80.62253621
ORD0121676,Hyderabad,HYD-04,2.23306467,0.10144554,1,10069,10.37838912,48.67481882,59.05320794
ORD0121677,Hyderabad,HYD-06,1.10760254,0.01444341,1,5193,19.93067591,38.18652016,58.11719607
ORD0121678,Hyderabad,HYD-02,5.54918888,0.97884551,0,5893,20.87222128,98.20968757,119.08190885
ORD0121679,Hyderabad,HYD-04,2.96989425,0.30057078,1,10069,10.37838912,59.80638313,70.18477224
ORD0121686,Hyderabad,HYD-02,0.53334997,0.00514424,1,5893,20.87222128,33.88777687,54.75999815
ORD0121688,Hyderabad,HYD-02,3.59400927,0.57141505,0,5893,20.87222128,72.30051642,93.17273770
ORD0121690,Hyderabad,HYD-04,3.94806501,0.71705906,0,10069,10.37838912,79.14822697,89.52661609
ORD0121691,Hyderabad,HYD-03,3.99083829,0.73253357,0,4263,24.23176167,79.91187512,104.14363679
ORD0121692,Hyderabad,HYD-04,3.53703002,0.54593528,0,10069,10.37838912,71.13726865,81.51565777
ORD0121696,Hyderabad,HYD-03,0.22852026,0.00296558,1,4263,24.23176167,31.68860921,55.92037088
ORD0121700,Hyderabad,HYD-03,0.55243431,0.00532449,1,4263,24.23176167,34.02677481,58.25853648
ORD0121703,Hyderabad,CS-07,2.86986093,0.26385023,1,5582,24.43568613,58.00453331,82.44021945
ORD0121704,Hyderabad,HYD-04,2.50867257,0.15692546,1,10069,10.37838912,52.26847185,62.64686097
ORD0121706,Hyderabad,HYD-03,0.94115337,0.01071939,1,4263,24.23176167,36.90965522,61.14141689
ORD0121711,Hyderabad,HYD-02,0.96630131,0.01121413,1,5893,20.87222128,37.10053317,57.97275445
ORD0121712,Hyderabad,CS-07,3.06360193,0.33747071,0,5582,24.43568613,61.56933466,86.00502079
ORD0121713,Hyderabad,HYD-04,1.44315144,0.02623059,1,10069,10.37838912,40.88897774,51.26736685
ORD0121716,Hyderabad,CS-07,0.19887319,0.00281073,1,5582,24.43568613,31.47643430,55.91212043
ORD0121717,Hyderabad,HYD-02,5.70711819,0.98403121,0,5893,20.87222128,99.47076372,120.34298500
ORD0121718,Hyderabad,HYD-05,1.10025852,0.01425499,1,3566,25.74312956,38.12945926,63.87258881
ORD0121722,Hyderabad,HYD-03,0.74658256,0.00755550,1,4263,24.23176167,35.45274298,59.68450465
ORD0121725,Hyderabad,HYD-03,2.91408478,0.27972514,0,4263,24.23176167,58.79034768,83.02210935
ORD0121728,Hyderabad,HYD-03,2.88596111,0.26956226,0,4263,24.23176167,58.28859558,82.52035725
ORD0121730,Hyderabad,HYD-02,6.23789980,0.99384253,0,5893,20.87222128,103.48057461,124.35279589
ORD0121732,Hyderabad,HYD-02,3.71277953,0.62318480,0,5893,20.87222128,74.68500059,95.55722187
ORD0121734,Hyderabad,HYD-03,0.95583530,0.01100555,1,4263,24.23176167,37.02101351,61.25277518
ORD0121738,Hyderabad,HYD-04,2.87415916,0.26536753,1,10069,10.37838912,58.08014009,68.45852921
ORD0121749,Hyderabad,HYD-04,0.77207590,0.00791030,1,10069,10.37838912,35.64184031,46.02022943
ORD0121753,Hyderabad,HYD-05,1.00408088,0.01200011,1,3566,25.74312956,37.38856935,63.13169891
ORD0121755,Hyderabad,HYD-04,3.51469775,0.53587517,0,10069,10.37838912,70.67913922,81.05752834
ORD0121756,Hyderabad,HYD-06,0.89440648,0.00985641,1,5193,19.93067591,36.55653781,56.48721372
ORD0121762,Hyderabad,HYD-06,0.92271403,0.01037040,1,5193,19.93067591,36.77011035,56.70078626
ORD0121763,Hyderabad,HYD-05,1.15043556,0.01559227,1,3566,25.74312956,38.52081713,64.26394668
ORD0121769,Hyderabad,CS-07,0.60617629,0.00586654,1,5582,24.43568613,34.41923026,58.85491639
ORD0121774,Hyderabad,HYD-02,5.78705821,0.98615707,0,5893,20.87222128,100.09411959,120.96634087
ORD0121780,Hyderabad,CS-07,1.09872648,0.01421599,1,5582,24.43568613,38.11756494,62.55325108
ORD0121784,Hyderabad,HYD-04,4.28824773,0.82448669,0,10069,10.37838912,84.75233489,95.13072401
ORD0121786,Hyderabad,HYD-06,1.41676689,0.02503535,1,5193,19.93067591,40.66842860,60.59910451
ORD0121788,Hyderabad,HYD-04,1.29834400,0.02029367,1,10069,10.37838912,39.69721813,50.07560725
ORD0121791,Hyderabad,HYD-02,6.39448165,0.99535805,0,5893,20.87222128,104.62211316,125.49433444
ORD0121792,Hyderabad,HYD-06,0.91750890,0.01027394,1,5193,19.93067591,36.73078057,56.66145648
ORD0121794,Hyderabad,HYD-06,0.49154430,0.00477032,1,5193,19.93067591,33.58391967,53.51459558
ORD0121798,Hyderabad,HYD-02,3.49267168,0.52592427,0,5893,20.87222128,70.22642988,91.09865115
ORD0121799,Hyderabad,HYD-02,4.00560191,0.73774827,0,5893,20.87222128,80.17166149,101.04388277
ORD0121800,Hyderabad,HYD-05,0.58344975,0.00563093,1,3566,25.74312956,34.25307602,59.99620557
ORD0121801,Hyderabad,CS-07,0.98009109,0.01149494,1,5582,24.43568613,37.20548579,61.64117193
ORD0121803,Hyderabad,HYD-04,3.44486748,0.50426701,0,10069,10.37838912,69.24208280,79.62047192
ORD0121804,Hyderabad,CS-07,2.72675428,0.21658797,1,5582,24.43568613,55.58491890,80.02060503
ORD0121811,Hyderabad,HYD-06,1.07508911,0.01362741,1,5193,19.93067591,37.93444615,57.86512206
ORD0121812,Hyderabad,HYD-02,0.71323156,0.00711509,1,5893,20.87222128,35.20607355,56.07829483
ORD0121813,Hyderabad,HYD-04,3.74911404,0.63853302,0,10069,10.37838912,75.39978903,85.77817815
ORD0121814,Hyderabad,HYD-06,1.11535784,0.01464505,1,5193,19.93067591,38.24685654,58.17753245
ORD0121816,Hyderabad,HYD-04,0.11766477,0.00242664,1,10069,10.37838912,30.89645273,41.27484184
ORD0121817,Hyderabad,HYD-04,3.01085246,0.31641876,0,10069,10.37838912,60.56852995,70.94691907
ORD0121818,Hyderabad,HYD-04,3.43554186,0.50003771,0,10069,10.37838912,69.04992432,79.42831344
ORD0121822,Hyderabad,HYD-04,3.40079676,0.48428510,0,10069,10.37838912,68.33413038,78.71251950
ORD0121826,Hyderabad,HYD-02,2.85623510,0.25907715,1,5893,20.87222128,57.76596011,78.63818139
ORD0121831,Hyderabad,HYD-02,0.33665501,0.00360599,1,5893,20.87222128,32.46476487,53.33698615
ORD0121832,Hyderabad,HYD-05,0.81107304,0.00848526,1,3566,25.74312956,35.93206918,61.67519874
ORD0121834,Hyderabad,HYD-06,0.43179475,0.00428239,1,5193,19.93067591,33.15103494,53.08171085
ORD0121835,Hyderabad,HYD-06,0.30988818,0.00343566,1,5193,19.93067591,32.27228718,52.20296309
ORD0121837,Hyderabad,HYD-06,0.57011720,0.00549711,1,5193,19.93067591,34.15573357,54.08640948
ORD0121840,Hyderabad,CS-07,0.78498259,0.00809618,1,5582,24.43568613,35.73776360,60.17344973
ORD0121842,Hyderabad,HYD-02,1.03239154,0.01262453,1,5893,20.87222128,37.60547672,58.47769800
ORD0121843,Hyderabad,HYD-04,0.34376945,0.00365266,1,10069,10.37838912,32.51596605,42.89435517
ORD0121845,Hyderabad,HYD-04,3.04458334,0.32980045,0,10069,10.37838912,61.20609685,71.58448596
ORD0121847,Hyderabad,HYD-04,1.00177271,0.01195056,1,10069,10.37838912,37.37092586,47.74931497
ORD0121851,Hyderabad,HYD-06,0.26424453,0.00316351,1,5193,19.93067591,31.94461690,51.87529281
ORD0121854,Hyderabad,HYD-06,1.08309254,0.01382396,1,5193,19.93067591,37.99636645,57.92704236
ORD0121856,Hyderabad,HYD-02,6.01980468,0.99088129,0,5893,20.87222128,101.86507158,122.73729286
ORD0121858,Hyderabad,CS-07,3.53443015,0.54476588,0,5582,24.43568613,71.08398729,95.51967342
ORD0121861,Hyderabad,HYD-02,3.78501059,0.65342369,0,5893,20.87222128,76.09778474,96.97000602
ORD0121862,Hyderabad,HYD-05,0.61417052,0.00595173,1,3566,25.74312956,34.47774549,60.22087505
ORD0121866,Hyderabad,HYD-04,2.43806005,0.14071274,1,10069,10.37838912,51.28780262,61.66619173
