order_id,city,assigned_facility,assignment_distance_km,assigned_radius_km,expected_breach_prob,after_coverage,assigned_month_orders,after_fixed_cost_per_order,after_variable_cost_inr,after_cost_to_serve_inr
ORD0103440,Hyderabad,HYD-04,2.355982,3.000000,0.123653,1,7520,13.896277,50.201475,64.097751
ORD0103442,Hyderabad,CS-07,0.201823,3.000000,0.002826,1,5582,24.435686,31.497538,55.933224
ORD0103445,Hyderabad,HYD-06,0.885474,3.000000,0.009700,1,5076,20.390071,36.489305,56.879376
ORD0103449,Hyderabad,HYD-05,1.319094,3.000000,0.021056,1,2774,33.093006,39.865332,72.958338
ORD0103450,Hyderabad,HYD-02,0.940598,3.000000,0.010709,1,4573,26.897004,36.905444,63.802448
ORD0103451,Hyderabad,HYD-03,1.317572,2.500000,0.020999,1,4263,24.231762,39.852971,64.084733
ORD0103454,Hyderabad,HYD-04,0.713941,3.000000,0.007124,1,7520,13.896277,35.211310,49.107587
ORD0103464,Hyderabad,CS-07,1.192887,3.000000,0.016820,1,5582,24.435686,38.854794,63.290481
ORD0103466,Hyderabad,HYD-03,3.053315,2.500000,0.333311,0,4263,24.231762,61.372530,85.604292
ORD0103467,Hyderabad,HYD-02,0.801761,3.000000,0.008344,1,4573,26.897004,35.862654,62.759658
ORD0103470,Hyderabad,HYD-01,1.149714,3.500000,0.015572,1,4778,25.512767,38.515166,64.027932
ORD0103472,Hyderabad,HYD-06,1.079563,3.000000,0.013737,1,5076,20.390071,37.969046,58.359117
ORD0103475,Hyderabad,HYD-04,0.660287,3.000000,0.006468,1,7520,13.896277,34.816040,48.712317
ORD0103478,Hyderabad,HYD-02,0.668995,3.000000,0.006570,1,4573,26.897004,34.880068,61.777072
ORD0103481,Hyderabad,HYD-04,0.671389,3.000000,0.006598,1,7520,13.896277,34.897676,48.793953
ORD0103483,Hyderabad,HYD-03,3.592189,2.500000,0.570606,0,4263,24.231762,72.263505,96.495266
ORD0103484,Hyderabad,HYD-02,0.412915,3.000000,0.004139,1,4573,26.897004,33.014570,59.911575
ORD0103487,Hyderabad,HYD-02,0.856230,3.000000,0.009203,1,4573,26.897004,36.269702,63.166707
ORD0103488,Hyderabad,HYD-03,0.912931,2.500000,0.010190,1,4263,24.231762,36.696212,60.927974
ORD0103496,Hyderabad,HYD-04,3.644039,3.000000,0.593484,0,7520,13.896277,73.312780,87.209057
ORD0103499,Hyderabad,HYD-04,3.132453,3.000000,0.365938,0,7520,13.896277,62.905300,76.801577
ORD0103501,Hyderabad,HYD-04,2.686879,3.000000,0.204566,1,7520,13.896277,54.945127,68.841403
ORD0103502,Hyderabad,HYD-01,1.122403,3.500000,0.014831,1,4778,25.512767,38.301744,63.814510
ORD0103506,Hyderabad,HYD-03,2.974710,2.500000,0.302411,0,4263,24.231762,59.895294,84.127056
ORD0103507,Hyderabad,HYD-02,6.036590,3.000000,0.991152,0,4573,26.897004,101.990704,128.887708
ORD0103508,Hyderabad,HYD-02,5.750205,3.000000,0.985214,0,4573,26.897004,99.807858,126.704862
ORD0103510,Hyderabad,CS-07,0.981346,3.000000,0.011521,1,5582,24.435686,37.215050,61.650736
ORD0103515,Hyderabad,HYD-06,3.687144,3.000000,0.612203,0,5076,20.390071,74.176097,94.566168
ORD0103516,Hyderabad,HYD-06,3.349785,3.000000,0.461223,0,5076,20.390071,67.285187,87.675258
ORD0103521,Hyderabad,HYD-02,2.763182,3.000000,0.228011,1,4573,26.897004,56.182590,83.079594
ORD0103522,Hyderabad,HYD-03,0.814451,2.500000,0.008537,1,4263,24.231762,35.957267,60.189029
ORD0103524,Hyderabad,HYD-01,0.708411,3.500000,0.007054,1,4778,25.512767,35.170487,60.683254
ORD0103525,Hyderabad,HYD-01,0.397278,3.500000,0.004024,1,4778,25.512767,32.901648,58.414415
ORD0103526,Hyderabad,CS-07,1.241451,3.000000,0.018340,1,5582,24.435686,39.240360,63.676046
ORD0103535,Hyderabad,HYD-01,1.384120,3.500000,0.023630,1,4778,25.512767,40.397727,65.910494
ORD0103536,Hyderabad,HYD-06,0.819316,3.000000,0.008612,1,5076,20.390071,35.993573,56.383644
ORD0103537,Hyderabad,HYD-01,2.525295,3.500000,0.160956,1,4778,25.512767,52.505758,78.018525
ORD0103539,Hyderabad,HYD-05,0.674318,3.000000,0.006633,1,2774,33.093006,34.919228,68.012234
ORD0103542,Hyderabad,HYD-06,1.124421,3.000000,0.014884,1,5076,20.390071,38.317475,58.707546
ORD0103543,Hyderabad,HYD-03,0.758892,2.500000,0.007725,1,4263,24.231762,35.543987,59.775749
ORD0103544,Hyderabad,CS-07,0.525629,3.000000,0.005073,1,5582,24.435686,33.831594,58.267280
ORD0103547,Hyderabad,HYD-02,6.621180,3.000000,0.996918,0,4573,26.897004,106.255815,133.152819
ORD0103550,Hyderabad,HYD-03,3.170278,2.500000,0.382001,0,4263,24.231762,63.651958,87.883720
ORD0103551,Hyderabad,HYD-02,1.144017,3.000000,0.015415,1,4573,26.897004,38.470558,65.367562
ORD0103553,Hyderabad,HYD-02,6.489579,3.000000,0.996091,0,4573,26.897004,105.309772,132.206776
ORD0103555,Hyderabad,HYD-03,1.007546,2.500000,0.012075,1,4263,24.231762,37.415070,61.646832
ORD0103557,Hyderabad,CS-07,4.190953,3.000000,0.797468,0,5582,24.435686,83.260703,107.696389
ORD0103560,Hyderabad,HYD-06,3.450352,3.000000,0.506754,0,5076,20.390071,69.355078,89.745149
ORD0103561,Hyderabad,HYD-04,3.787203,3.000000,0.654324,0,7520,13.896277,76.140141,90.036418
ORD0103562,Hyderabad,HYD-02,1.253429,3.000000,0.018735,1,4573,26.897004,39.336070,66.233074
ORD0103565,Hyderabad,CS-07,3.556927,3.000000,0.554867,0,5582,24.435686,71.544502,95.980188
ORD0103567,Hyderabad,CS-07,0.827830,3.000000,0.008745,1,5582,24.435686,36.057155,60.492841
ORD0103568,Hyderabad,HYD-04,0.858616,3.000000,0.009243,1,7520,13.896277,36.287590,50.183867
ORD0103570,Hyderabad,CS-07,0.608826,3.000000,0.005895,1,5582,24.435686,34.438620,58.874307
ORD0103571,Hyderabad,HYD-04,0.928764,3.000000,0.010484,1,7520,13.896277,36.815856,50.712132
ORD0103572,Hyderabad,HYD-04,4.235714,3.000000,0.810267,0,7520,13.896277,83.958001,97.854278
ORD0103574,Hyderabad,HYD-05,1.433844,3.000000,0.025803,1,2774,33.093006,40.810992,73.903999
ORD0103575,Hyderabad,HYD-02,1.086392,3.000000,0.013906,1,4573,26.897004,38.021921,64.918925
ORD0103576,Hyderabad,HYD-06,1.007443,3.000000,0.012073,1,5076,20.390071,37.414280,57.804351
ORD0103577,Hyderabad,HYD-02,1.297615,3.000000,0.020267,1,4573,26.897004,39.691326,66.588330
ORD0103578,Hyderabad,HYD-05,1.017336,3.000000,0.012289,1,2774,33.093006,37.490010,70.583017
ORD0103582,Hyderabad,CS-07,0.920170,3.000000,0.010323,1,5582,24.435686,36.750883,61.186569
ORD0103584,Hyderabad,HYD-06,1.237964,3.000000,0.018227,1,5076,20.390071,39.212549,59.602620
ORD0103585,Hyderabad,CS-07,0.881494,3.000000,0.009630,1,5582,24.435686,36.459373,60.895059
ORD0103587,Hyderabad,HYD-01,0.349365,3.500000,0.003690,1,4778,25.512767,32.556245,58.069012
ORD0103588,Hyderabad,HYD-03,0.655415,2.500000,0.006411,1,4263,24.231762,34.780241,59.012003
ORD0103596,Hyderabad,HYD-03,3.367047,2.500000,0.469013,0,4263,24.231762,67.639731,91.871493
ORD0103597,Hyderabad,HYD-04,2.418747,3.000000,0.136530,1,7520,13.896277,51.027121,64.923398
ORD0103599,Hyderabad,CS-07,4.160037,3.000000,0.788258,0,5582,24.435686,82.768002,107.203688
ORD0103601,Hyderabad,CS-07,1.528190,3.000000,0.030473,1,5582,24.435686,41.611506,66.047192
ORD0103602,Hyderabad,HYD-05,1.354829,3.000000,0.022434,1,2774,33.093006,40.156829,73.249836
ORD0103604,Hyderabad,HYD-02,0.162511,3.000000,0.002632,1,4573,26.897004,31.216529,58.113533
ORD0103605,Hyderabad,HYD-06,0.826180,3.000000,0.008719,1,5076,20.390071,36.044828,56.434899
ORD0103606,Hyderabad,HYD-04,0.300254,3.000000,0.003376,1,7520,13.896277,32.203066,46.099342
ORD0103611,Hyderabad,HYD-04,3.347709,3.000000,0.460287,0,7520,13.896277,67.242584,81.138860
ORD0103612,Hyderabad,HYD-05,0.688880,3.000000,0.006810,1,2774,33.093006,35.026448,68.119455
ORD0103615,Hyderabad,HYD-06,0.481038,3.000000,0.004681,1,5076,20.390071,33.507688,53.897759
ORD0103622,Hyderabad,HYD-06,1.321995,3.000000,0.021165,1,5076,20.390071,39.888900,60.278971
ORD0103623,Hyderabad,HYD-04,1.279628,3.000000,0.019630,1,7520,13.896277,39.546280,53.442556
ORD0103625,Hyderabad,HYD-04,3.447438,3.000000,0.505433,0,7520,13.896277,69.295049,83.191326
ORD0103630,Hyderabad,CS-07,1.126737,3.000000,0.014946,1,5582,24.435686,38.335535,62.771221
ORD0103634,Hyderabad,HYD-06,0.787025,3.000000,0.008126,1,5076,20.390071,35.752954,56.143025
ORD0103635,Hyderabad,HYD-06,1.530725,3.000000,0.030609,1,5076,20.390071,41.633337,62.023408
ORD0103640,Hyderabad,HYD-02,1.006463,3.000000,0.012051,1,4573,26.897004,37.406784,64.303788
ORD0103641,Hyderabad,HYD-06,1.171171,3.000000,0.016180,1,5076,20.390071,38.683609,59.073680
ORD0103642,Hyderabad,HYD-02,1.123642,3.000000,0.014864,1,4573,26.897004,38.311399,65.208404
ORD0103647,Hyderabad,HYD-02,7.175131,3.000000,0.998870,0,4573,26.897004,110.192005,137.089009
ORD0103652,Hyderabad,HYD-04,2.893087,3.000000,0.272115,1,7520,13.896277,58.415059,72.311335
ORD0103656,Hyderabad,HYD-06,0.398037,3.000000,0.004029,1,5076,20.390071,32.907128,53.297199
ORD0103659,Hyderabad,HYD-02,0.873959,3.000000,0.009501,1,4573,26.897004,36.402742,63.299746
ORD0103661,Hyderabad,HYD-01,0.728216,3.500000,0.007310,1,4778,25.512767,35.316804,60.829571
ORD0103663,Hyderabad,HYD-02,1.355222,3.000000,0.022450,1,4573,26.897004,40.160049,67.057053
ORD0103664,Hyderabad,HYD-04,1.028006,3.000000,0.012526,1,7520,13.896277,37.571816,51.468092
ORD0103665,Hyderabad,CS-07,3.601799,3.000000,0.574872,0,5582,24.435686,72.458768,96.894454
ORD0103666,Hyderabad,HYD-03,1.294991,2.500000,0.020173,1,4263,24.231762,39.670126,63.901888
ORD0103668,Hyderabad,HYD-05,0.316687,3.000000,0.003478,1,2774,33.093006,32.321151,65.414157
ORD0103669,Hyderabad,HYD-01,2.286321,3.500000,0.110597,1,4778,25.512767,49.322170,74.834936
ORD0103673,Hyderabad,CS-07,4.608547,3.000000,0.893605,0,5582,24.435686,89.067967,113.503654
ORD0103674,Hyderabad,HYD-06,1.182351,3.000000,0.016506,1,5076,20.390071,38.771644,59.161715
ORD0103675,Hyderabad,HYD-05,1.166671,3.000000,0.016051,1,2774,33.093006,38.648226,71.741232
ORD0103676,Hyderabad,HYD-03,2.908315,2.500000,0.277621,0,4263,24.231762,58.686836,82.918597
ORD0103678,Hyderabad,HYD-06,0.939324,3.000000,0.010684,1,5076,20.390071,36.895796,57.285867
ORD0103679,Hyderabad,HYD-02,0.743324,3.000000,0.007511,1,4573,26.897004,35.428608,62.325613
ORD0103680,Hyderabad,CS-07,2.500995,3.000000,0.155092,1,5582,24.435686,52.159714,76.595400
ORD0103683,Hyderabad,HYD-02,6.037501,3.000000,0.991167,0,4573,26.897004,101.997509,128.894513
ORD0103688,Hyderabad,HYD-04,0.850118,3.000000,0.009102,1,7520,13.896277,36.223900,50.120177
ORD0103692,Hyderabad,HYD-04,1.275484,3.000000,0.019485,1,7520,13.896277,39.512945,53.409222
ORD0103695,Hyderabad,HYD-02,6.571453,3.000000,0.996628,0,4573,26.897004,105.899023,132.796027
ORD0103696,Hyderabad,HYD-04,1.134360,3.000000,0.015151,1,7520,13.896277,38.395045,52.291321
ORD0103697,Hyderabad,CS-07,1.306025,3.000000,0.020573,1,5582,24.435686,39.759353,64.195039
ORD0103702,Hyderabad,CS-07,1.077401,3.000000,0.013684,1,5582,24.435686,37.952322,62.388009
ORD0103706,Hyderabad,CS-07,3.686092,3.000000,0.611750,0,5582,24.435686,74.155137,98.590823
ORD0103707,Hyderabad,HYD-06,1.210309,3.000000,0.017350,1,5076,20.390071,38.992668,59.382739
ORD0103708,Hyderabad,HYD-03,4.073863,2.500000,0.760993,0,4263,24.231762,81.346830,105.578591
ORD0103712,Hyderabad,HYD-03,3.421337,2.500000,0.493596,0,4263,24.231762,68.757230,92.988992
ORD0103713,Hyderabad,HYD-02,0.674829,3.000000,0.006639,1,4573,26.897004,34.922984,61.819988
ORD0103714,Hyderabad,HYD-04,2.893185,3.000000,0.272150,1,7520,13.896277,58.416807,72.313083
ORD0103716,Hyderabad,HYD-03,3.128170,2.500000,0.364137,0,4263,24.231762,62.821305,87.053067
ORD0103718,Hyderabad,HYD-06,1.070569,3.000000,0.013518,1,5076,20.390071,37.899515,58.289586
ORD0103719,Hyderabad,CS-07,1.129073,3.000000,0.015008,1,5582,24.435686,38.353768,62.789455
ORD0103720,Hyderabad,HYD-05,1.387191,3.000000,0.023759,1,2774,33.093006,40.423092,73.516098
ORD0103721,Hyderabad,HYD-03,0.928752,2.500000,0.010483,1,4263,24.231762,36.815764,61.047526
ORD0103722,Hyderabad,HYD-02,1.287979,3.000000,0.019923,1,4573,26.897004,39.613545,66.510550
ORD0103728,Hyderabad,HYD-06,1.024010,3.000000,0.012436,1,5076,20.390071,37.541161,57.931232
ORD0103730,Hyderabad,HYD-02,1.007386,3.000000,0.012071,1,4573,26.897004,37.413843,64.310847
ORD0103732,Hyderabad,HYD-04,3.424514,3.000000,0.495036,0,7520,13.896277,68.822691,82.718968
ORD0103735,Hyderabad,HYD-06,0.258659,3.000000,0.003132,1,5076,20.390071,31.904567,52.294638
ORD0103736,Hyderabad,HYD-04,3.766843,3.000000,0.645923,0,7520,13.896277,75.745580,89.641856
ORD0103738,Hyderabad,HYD-06,0.904648,3.000000,0.010039,1,5076,20.390071,36.633718,57.023789
ORD0103740,Hyderabad,CS-07,1.333753,3.000000,0.021611,1,5582,24.435686,39.984601,64.420287
ORD0103742,Hyderabad,HYD-02,1.191186,3.000000,0.016769,1,4573,26.897004,38.841362,65.738366
ORD0103747,Hyderabad,HYD-06,1.154915,3.000000,0.015717,1,5076,20.390071,38.555926,58.945997
ORD0103751,Hyderabad,HYD-06,0.339824,3.000000,0.003627,1,5076,20.390071,32.487572,52.877643
ORD0103754,Hyderabad,HYD-01,0.946894,3.500000,0.010830,1,4778,25.512767,36.953171,62.465937
ORD0103760,Hyderabad,HYD-03,0.603565,2.500000,0.005839,1,4263,24.231762,34.400123,58.631885
ORD0103761,Hyderabad,HYD-05,4.129094,3.000000,0.778738,0,2774,33.093006,82.265787,115.358793
ORD0103762,Hyderabad,HYD-04,1.315001,3.000000,0.020903,1,7520,13.896277,39.832103,53.728379
ORD0103765,Hyderabad,HYD-06,0.898497,3.000000,0.009929,1,5076,20.390071,36.587348,56.977419
ORD0103766,Hyderabad,HYD-04,1.213681,3.000000,0.017455,1,7520,13.896277,39.019408,52.915685
ORD0103772,Hyderabad,HYD-01,1.098335,3.500000,0.014206,1,4778,25.512767,38.114528,63.627294
ORD0103781,Hyderabad,HYD-03,0.389986,2.500000,0.003971,1,4263,24.231762,32.849025,57.080787
ORD0103782,Hyderabad,HYD-06,0.950791,3.000000,0.010906,1,5076,20.390071,36.982728,57.372799
ORD0103783,Hyderabad,CS-07,0.479441,3.000000,0.004667,1,5582,24.435686,33.496100,57.931786
ORD0103785,Hyderabad,HYD-05,0.643362,3.000000,0.006273,1,2774,33.093006,34.691738,67.784744
ORD0103791,Hyderabad,HYD-06,1.231566,3.000000,0.018020,1,5076,20.390071,39.161561,59.551632
ORD0103792,Hyderabad,HYD-06,1.067321,3.000000,0.013439,1,5076,20.390071,37.874425,58.264496
ORD0103793,Hyderabad,HYD-04,0.955472,3.000000,0.010998,1,7520,13.896277,37.018256,50.914533
ORD0103795,Hyderabad,HYD-04,3.547814,3.000000,0.550780,0,7520,13.896277,71.358104,85.254380
ORD0103798,Hyderabad,HYD-06,0.960446,3.000000,0.011097,1,5076,20.390071,37.056029,57.446100
ORD0103799,Hyderabad,HYD-01,1.496509,3.500000,0.028820,1,4778,25.512767,41.340151,66.852918
ORD0103800,Hyderabad,HYD-03,3.034614,2.500000,0.325815,0,4263,24.231762,61.016764,85.248526
ORD0103805,Hyderabad,HYD-06,0.480318,3.000000,0.004675,1,5076,20.390071,33.502466,53.892537
ORD0103806,Hyderabad,CS-07,1.251996,3.000000,0.018688,1,5582,24.435686,39.324601,63.760287
ORD0103807,Hyderabad,HYD-04,4.822948,3.000000,0.925328,0,7520,13.896277,91.520480,105.416756
ORD0103809,Hyderabad,HYD-04,2.885195,3.000000,0.269289,1,7520,13.896277,58.275025,72.171302
ORD0103817,Hyderabad,HYD-02,0.551269,3.000000,0.005313,1,4573,26.897004,34.018282,60.915286
ORD0103820,Hyderabad,HYD-04,3.773695,3.000000,0.648761,0,7520,13.896277,75.878681,89.774958
ORD0103823,Hyderabad,CS-07,0.962205,3.000000,0.011132,1,5582,24.435686,37.069393,61.505079
ORD0103824,Hyderabad,CS-07,1.025539,3.000000,0.012471,1,5582,24.435686,37.552890,61.988576
ORD0103825,Hyderabad,CS-07,0.532548,3.000000,0.005137,1,5582,24.435686,33.881943,58.317629
ORD0103828,Hyderabad,HYD-03,2.714466,2.500000,0.212829,0,4263,24.231762,55.386146,79.617907
ORD0103830,Hyderabad,HYD-03,0.487982,2.500000,0.004740,1,4263,24.231762,33.558068,57.789829
ORD0103832,Hyderabad,HYD-03,0.379842,2.500000,0.003899,1,4263,24.231762,32.775857,57.007618
ORD0103833,Hyderabad,HYD-03,0.806594,2.500000,0.008417,1,4263,24.231762,35.898676,60.130438
ORD0103834,Hyderabad,HYD-02,3.364962,3.000000,0.468071,0,4573,26.897004,67.596871,94.493875
ORD0103837,Hyderabad,HYD-03,0.921256,2.500000,0.010343,1,4263,24.231762,36.759094,60.990856
ORD0103841,Hyderabad,CS-07,0.713331,3.000000,0.007116,1,5582,24.435686,35.206807,59.642493
ORD0103842,Hyderabad,HYD-01,2.104309,3.500000,0.082048,1,4778,25.512767,47.191602,72.704369
ORD0103845,Hyderabad,HYD-06,1.240276,3.000000,0.018302,1,5076,20.390071,39.230983,59.621054
ORD0103846,Hyderabad,HYD-06,3.866859,3.000000,0.686241,0,5076,20.390071,77.655243,98.045314
ORD0103850,Hyderabad,HYD-05,0.326862,3.000000,0.003543,1,2774,33.093006,32.394318,65.487324
ORD0103851,Hyderabad,CS-07,3.448654,3.000000,0.505984,0,5582,24.435686,69.320094,93.755780
ORD0103853,Hyderabad,HYD-06,1.092654,3.000000,0.014062,1,5076,20.390071,38.070455,58.460526
ORD0103856,Hyderabad,HYD-03,3.276896,2.500000,0.428579,0,4263,24.231762,65.795656,90.027418
ORD0103861,Hyderabad,HYD-02,6.623164,3.000000,0.996929,0,4573,26.897004,106.270033,133.167038
ORD0103867,Hyderabad,HYD-03,2.729772,2.500000,0.217518,0,4263,24.231762,55.633952,79.865714
ORD0103868,Hyderabad,HYD-04,2.887400,3.000000,0.270077,1,7520,13.896277,58.314105,72.210381
ORD0103870,Hyderabad,HYD-04,0.285054,3.000000,0.003285,1,7520,13.896277,32.093923,45.990200
ORD0103871,Hyderabad,HYD-04,0.273208,3.000000,0.003215,1,7520,13.896277,32.008914,45.905190
ORD0103874,Hyderabad,CS-07,0.615859,3.000000,0.005970,1,5582,24.435686,34.490109,58.925795
ORD0103878,Hyderabad,HYD-04,2.952413,3.000000,0.293946,1,7520,13.896277,59.485283,73.381560
ORD0103885,Hyderabad,CS-07,3.242843,3.000000,0.413522,0,5582,24.435686,65.105569,89.541255
ORD0103886,Hyderabad,HYD-06,1.487461,3.000000,0.028364,1,5076,20.390071,41.263138,61.653209
ORD0103887,Hyderabad,HYD-02,2.731467,3.000000,0.218042,1,4573,26.897004,55.661531,82.558535
ORD0103897,Hyderabad,HYD-02,1.018271,3.000000,0.012309,1,4573,26.897004,37.497169,64.394173
ORD0103898,Hyderabad,HYD-06,0.778660,3.000000,0.008005,1,5076,20.390071,35.690756,56.080827
ORD0103902,Hyderabad,HYD-04,3.669818,3.000000,0.604715,0,7520,13.896277,73.830193,87.726469
ORD0103906,Hyderabad,HYD-01,1.215340,3.500000,0.017507,1,4778,25.512767,39.032575,64.545342
ORD0103909,Hyderabad,CS-07,1.323535,3.000000,0.021222,1,5582,24.435686,39.901415,64.337101
ORD0103912,Hyderabad,HYD-03,3.702505,2.500000,0.618798,0,4263,24.231762,74.481474,98.713236
ORD0103913,Hyderabad,CS-07,4.041217,3.000000,0.750055,0,5582,24.435686,80.790185,105.225871
ORD0103916,Hyderabad,HYD-04,4.055649,3.000000,0.754931,0,7520,13.896277,81.037486,94.933762
ORD0103917,Hyderabad,HYD-04,1.061460,3.000000,0.013299,1,7520,13.896277,37.829195,51.725471
ORD0103918,Hyderabad,HYD-02,2.584847,3.000000,0.176086,1,4573,26.897004,53.376501,80.273505
ORD0103931,Hyderabad,HYD-03,0.721072,2.500000,0.007216,1,4263,24.231762,35.263995,59.495757
ORD0103936,Hyderabad,HYD-01,1.405657,3.500000,0.024548,1,4778,25.512767,40.576041,66.088807
ORD0103937,Hyderabad,HYD-04,0.597745,3.000000,0.005778,1,7520,13.896277,34.357556,48.253833
ORD0103941,Hyderabad,HYD-05,1.303257,3.000000,0.020472,1,2774,33.093006,39.736945,72.829951
ORD0103953,Hyderabad,HYD-04,3.443593,3.000000,0.503689,0,7520,13.896277,69.215832,83.112109
ORD0103956,Hyderabad,HYD-02,2.886585,3.000000,0.269785,1,4573,26.897004,58.299654,85.196658
ORD0103959,Hyderabad,HYD-04,0.982486,3.000000,0.011544,1,7520,13.896277,37.223734,51.120010
ORD0103968,Hyderabad,HYD-04,0.969614,3.000000,0.011281,1,7520,13.896277,37.125726,51.022003
ORD0103969,Hyderabad,HYD-04,3.904149,3.000000,0.700620,0,7520,13.896277,78.347635,92.243912
ORD0103974,Hyderabad,HYD-04,0.812776,3.000000,0.008511,1,7520,13.896277,35.944772,49.841048
ORD0103977,Hyderabad,HYD-04,0.401348,3.000000,0.004053,1,7520,13.896277,32.931035,46.827312
ORD0103982,Hyderabad,HYD-01,1.100317,3.500000,0.014256,1,4778,25.512767,38.129912,63.642679
ORD0103991,Hyderabad,HYD-03,0.883198,2.500000,0.009660,1,4263,24.231762,36.472181,60.703942
ORD0103993,Hyderabad,HYD-01,2.401045,3.500000,0.132788,1,4778,25.512767,50.790948,76.303714
ORD0103995,Hyderabad,HYD-03,2.716276,2.500000,0.213380,0,4263,24.231762,55.415331,79.647092
ORD0103996,Hyderabad,HYD-01,2.324044,3.500000,0.117510,1,4778,25.512767,49.793624,75.306391
ORD0103998,Hyderabad,HYD-02,0.237822,3.000000,0.003016,1,4573,26.897004,31.755233,58.652237
ORD0103999,Hyderabad,HYD-04,2.991208,3.000000,0.308762,1,7520,13.896277,60.201305,74.097582
ORD0104002,Hyderabad,HYD-06,1.049812,3.000000,0.013025,1,5076,20.390071,37.739419,58.129490
ORD0104003,Hyderabad,HYD-03,0.968119,2.500000,0.011251,1,4263,24.231762,37.114353,61.346115
ORD0104009,Hyderabad,HYD-04,3.870429,3.000000,0.687634,0,7520,13.896277,77.722009,91.618286
ORD0104014,Hyderabad,CS-07,0.982907,3.000000,0.011553,1,5582,24.435686,37.226946,61.662632
ORD0104015,Hyderabad,HYD-05,1.125468,3.000000,0.014912,1,2774,33.093006,38.325642,71.418648
ORD0104018,Hyderabad,HYD-02,0.975144,3.000000,0.011393,1,4573,26.897004,37.167809,64.064813
ORD0104021,Hyderabad,HYD-03,3.371263,2.500000,0.470919,0,4263,24.231762,67.726404,91.958166
ORD0104023,Hyderabad,CS-07,1.096943,3.000000,0.014171,1,5582,24.435686,38.103724,62.539410
ORD0104024,Hyderabad,HYD-06,1.066097,3.000000,0.013410,1,5076,20.390071,37.864977,58.255048
ORD0104026,Hyderabad,HYD-01,0.243703,3.500000,0.003048,1,4778,25.512767,31.797364,57.310131
ORD0104027,Hyderabad,HYD-04,1.533460,3.000000,0.030756,1,7520,13.896277,41.656913,55.553190
ORD0104028,Hyderabad,HYD-03,0.765595,2.500000,0.007819,1,4263,24.231762,35.593726,59.825487
ORD0104031,Hyderabad,HYD-03,3.299101,2.500000,0.438472,0,4263,24.231762,66.247862,90.479623
ORD0104035,Hyderabad,CS-07,1.580423,3.000000,0.033400,1,5582,24.435686,42.064970,66.500656
ORD0104038,Hyderabad,HYD-05,1.023909,3.000000,0.012434,1,2774,33.093006,37.540389,70.633395
ORD0104039,Hyderabad,HYD-06,3.576216,3.000000,0.563492,0,5076,20.390071,71.938277,92.328348
ORD0104040,Hyderabad,HYD-05,0.884996,3.000000,0.009691,1,2774,33.093006,36.485710,69.578717
ORD0104042,Hyderabad,HYD-04,3.107216,3.000000,0.355382,0,7520,13.896277,62.411962,76.308239
ORD0104045,Hyderabad,HYD-04,3.358499,3.000000,0.465153,0,7520,13.896277,67.464091,81.360368
ORD0104048,Hyderabad,HYD-06,1.312844,3.000000,0.020823,1,5076,20.390071,39.814606,60.204677
ORD0104049,Hyderabad,HYD-03,3.619188,2.500000,0.582563,0,4263,24.231762,72.811207,97.042969
ORD0104050,Hyderabad,CS-07,2.798769,3.000000,0.239573,1,5582,24.435686,56.778581,81.214267
ORD0104051,Hyderabad,HYD-01,0.672732,3.500000,0.006614,1,4778,25.512767,34.907553,60.420320
ORD0104053,Hyderabad,HYD-02,0.669375,3.000000,0.006575,1,4573,26.897004,34.882862,61.779866
ORD0104059,Hyderabad,HYD-01,2.084383,3.500000,0.079366,1,4778,25.512767,46.971664,72.484431
